,PANDAID,MODIFTIME_EXTENDED,JOBSTATUS,COMPUTINGSITE,MODIFICATIONHOST,ATTEMPTNR,FINAL_STATUS,START_TS,END_TS,DURATION,STATUS_LEVEL,SEQUENCE
4,4729447084,2020-05-16 18:11:37.254313,starting,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:11:37.254313,2020-05-18 18:18:23.524844,48.112852925277785,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
9,4729447084,2020-05-18 18:18:23.524844,running,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-18 18:18:23.524844,2020-05-18 18:18:45.095063,0.0059917275,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
8,4729447084,2020-05-18 18:18:45.095063,transferring,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-18 18:18:45.095063,2020-05-18 18:19:16.159565,0.008629028333333334,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
7,4729447084,2020-05-18 18:19:16.159565,holding,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-18 18:19:16.159565,2020-05-18 18:22:57.210574,0.061403058055555564,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
6,4729447084,2020-05-18 18:22:57.210574,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-18 18:22:57.210574,2020-05-18 18:22:57.210574,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
10,4729447085,2020-05-15 12:35:06.750752,pending,ANALY_DCSC,aipanda044.cern.ch,1,failed,2020-05-15 12:35:06.750752,2020-05-15 12:35:14.496779,0.0021516741666666667,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
12,4729447085,2020-05-15 12:35:14.496779,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:14.496779,2020-05-15 12:35:22.087006,0.002108396388888889,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
11,4729447085,2020-05-15 12:35:22.087006,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:22.087006,2020-05-16 17:57:46.845044,29.373543899444442,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
13,4729447085,2020-05-16 17:57:46.845044,activated,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 17:57:46.845044,2020-05-16 18:11:31.919055,0.2291872252777778,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
15,4729447085,2020-05-16 18:11:31.919055,sent,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-16 18:11:31.919055,2020-05-16 18:11:37.267555,0.0014856944444444446,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
14,4729447085,2020-05-16 18:11:37.267555,starting,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:11:37.267555,2020-05-18 18:23:25.841955,48.19682622222222,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
18,4729447085,2020-05-18 18:23:25.841955,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-18 18:23:25.841955,2020-05-18 18:23:52.666437,0.0074512450000000004,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
17,4729447085,2020-05-18 18:23:52.666437,transferring,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-18 18:23:52.666437,2020-05-18 18:24:02.462360,0.0027210897222222225,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
16,4729447085,2020-05-18 18:24:02.462360,holding,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:24:02.462360,2020-05-18 18:30:59.759872,0.11591597555555558,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
19,4729447085,2020-05-18 18:30:59.759872,failed,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:30:59.759872,2020-05-18 18:30:59.759872,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
20,4729447086,2020-05-15 12:35:06.784111,pending,ANALY_DCSC,aipanda044.cern.ch,1,failed,2020-05-15 12:35:06.784111,2020-05-15 12:35:14.515147,0.00214751,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
22,4729447086,2020-05-15 12:35:14.515147,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:14.515147,2020-05-15 12:35:22.099448,0.002106750277777778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
21,4729447086,2020-05-15 12:35:22.099448,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:22.099448,2020-05-16 17:57:46.892018,29.373553491666666,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
23,4729447086,2020-05-16 17:57:46.892018,activated,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 17:57:46.892018,2020-05-16 18:11:31.971067,0.22918862472222223,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
25,4729447086,2020-05-16 18:11:31.971067,sent,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-16 18:11:31.971067,2020-05-16 18:11:37.279424,0.0014745436111111112,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
24,4729447086,2020-05-16 18:11:37.279424,starting,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:11:37.279424,2020-05-18 18:23:25.860713,48.19682813583334,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
28,4729447086,2020-05-18 18:23:25.860713,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-18 18:23:25.860713,2020-05-18 18:23:52.673174,0.007447905833333334,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
27,4729447086,2020-05-18 18:23:52.673174,transferring,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-18 18:23:52.673174,2020-05-18 18:24:02.475080,0.002722751666666667,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
26,4729447086,2020-05-18 18:24:02.475080,holding,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:24:02.475080,2020-05-18 18:30:59.658636,0.11588432111111112,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
29,4729447086,2020-05-18 18:30:59.658636,failed,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:30:59.658636,2020-05-18 18:30:59.658636,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
30,4729447087,2020-05-15 12:35:06.812563,pending,ANALY_DCSC,aipanda044.cern.ch,1,failed,2020-05-15 12:35:06.812563,2020-05-15 12:35:14.536383,0.002145505555555556,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
32,4729447087,2020-05-15 12:35:14.536383,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:14.536383,2020-05-15 12:35:22.115692,0.0021053636111111112,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
31,4729447087,2020-05-15 12:35:22.115692,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:22.115692,2020-05-16 17:57:46.905964,29.37355285333334,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
33,4729447087,2020-05-16 17:57:46.905964,activated,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 17:57:46.905964,2020-05-16 18:11:32.029544,0.22920099444444447,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
35,4729447087,2020-05-16 18:11:32.029544,sent,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-16 18:11:32.029544,2020-05-16 18:11:37.290367,0.0014613397222222222,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
34,4729447087,2020-05-16 18:11:37.290367,starting,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:11:37.290367,2020-05-18 18:23:25.893792,48.19683428472222,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
38,4729447087,2020-05-18 18:23:25.893792,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-18 18:23:25.893792,2020-05-18 18:23:52.679846,0.007440570555555555,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
37,4729447087,2020-05-18 18:23:52.679846,transferring,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-18 18:23:52.679846,2020-05-18 18:24:02.488112,0.002724518333333334,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
36,4729447087,2020-05-18 18:24:02.488112,holding,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:24:02.488112,2020-05-18 18:31:00.435409,0.11609647138888891,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
39,4729447087,2020-05-18 18:31:00.435409,failed,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:31:00.435409,2020-05-18 18:31:00.435409,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
40,4729447088,2020-05-15 12:35:06.837593,pending,ANALY_DCSC,aipanda044.cern.ch,1,failed,2020-05-15 12:35:06.837593,2020-05-15 12:35:14.554885,0.0021436922222222224,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
42,4729447088,2020-05-15 12:35:14.554885,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:14.554885,2020-05-15 12:35:22.126375,0.0021031916666666667,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
41,4729447088,2020-05-15 12:35:22.126375,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:22.126375,2020-05-16 17:57:46.918071,29.37355324888889,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
43,4729447088,2020-05-16 17:57:46.918071,activated,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 17:57:46.918071,2020-05-16 18:11:32.086992,0.22921358916666668,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
45,4729447088,2020-05-16 18:11:32.086992,sent,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-16 18:11:32.086992,2020-05-16 18:11:37.300564,0.0014482144444444443,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
44,4729447088,2020-05-16 18:11:37.300564,starting,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:11:37.300564,2020-05-18 18:23:25.914306,48.19683715055556,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
48,4729447088,2020-05-18 18:23:25.914306,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-18 18:23:25.914306,2020-05-18 18:23:52.686440,0.00743670388888889,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
47,4729447088,2020-05-18 18:23:52.686440,transferring,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-18 18:23:52.686440,2020-05-18 18:24:02.502832,0.0027267755555555554,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
46,4729447088,2020-05-18 18:24:02.502832,holding,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:24:02.502832,2020-05-18 18:31:00.558953,0.11612670027777777,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
49,4729447088,2020-05-18 18:31:00.558953,failed,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:31:00.558953,2020-05-18 18:31:00.558953,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
50,4729447089,2020-05-15 12:35:06.864303,pending,ANALY_DCSC,aipanda044.cern.ch,1,failed,2020-05-15 12:35:06.864303,2020-05-15 12:35:14.580742,0.0021434552777777776,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
52,4729447089,2020-05-15 12:35:14.580742,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:14.580742,2020-05-15 12:35:22.137801,0.002099183055555556,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
51,4729447089,2020-05-15 12:35:22.137801,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:22.137801,2020-05-16 17:57:46.991266,29.373570406944445,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
53,4729447089,2020-05-16 17:57:46.991266,activated,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 17:57:46.991266,2020-05-16 18:11:32.144635,0.22920926916666667,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
55,4729447089,2020-05-16 18:11:32.144635,sent,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-16 18:11:32.144635,2020-05-16 18:11:37.317758,0.0014369786111111111,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
54,4729447089,2020-05-16 18:11:37.317758,starting,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:11:37.317758,2020-05-18 18:23:25.931044,48.19683702388889,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
58,4729447089,2020-05-18 18:23:25.931044,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-18 18:23:25.931044,2020-05-18 18:23:52.537085,0.007390566944444445,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
57,4729447089,2020-05-18 18:23:52.537085,transferring,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-18 18:23:52.537085,2020-05-18 18:24:02.514798,0.002771586944444445,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
56,4729447089,2020-05-18 18:24:02.514798,holding,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:24:02.514798,2020-05-18 18:31:00.580991,0.11612949805555556,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
59,4729447089,2020-05-18 18:31:00.580991,failed,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:31:00.580991,2020-05-18 18:31:00.580991,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
60,4729447090,2020-05-15 12:35:06.894181,pending,ANALY_DCSC,aipanda044.cern.ch,1,failed,2020-05-15 12:35:06.894181,2020-05-15 12:35:14.601577,0.0021409433333333333,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
62,4729447090,2020-05-15 12:35:14.601577,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:14.601577,2020-05-15 12:35:22.149266,0.002096580277777778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
61,4729447090,2020-05-15 12:35:22.149266,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:22.149266,2020-05-16 17:57:47.001716,29.373570125000004,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
63,4729447090,2020-05-16 17:57:47.001716,activated,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 17:57:47.001716,2020-05-16 18:11:32.199354,0.22922156611111114,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
65,4729447090,2020-05-16 18:11:32.199354,sent,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-16 18:11:32.199354,2020-05-16 18:11:37.329251,0.0014249713888888891,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
64,4729447090,2020-05-16 18:11:37.329251,starting,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:11:37.329251,2020-05-18 18:23:26.849117,48.19708885166667,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
68,4729447090,2020-05-18 18:23:26.849117,running,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:23:26.849117,2020-05-18 18:23:52.553029,0.007139975555555556,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
67,4729447090,2020-05-18 18:23:52.553029,transferring,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-18 18:23:52.553029,2020-05-18 18:24:02.531124,0.0027716930555555562,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
66,4729447090,2020-05-18 18:24:02.531124,holding,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:24:02.531124,2020-05-18 18:31:01.089922,0.11626633277777779,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
69,4729447090,2020-05-18 18:31:01.089922,failed,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:31:01.089922,2020-05-18 18:31:01.089922,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
70,4729447092,2020-05-15 12:35:06.924330,pending,ANALY_DCSC,aipanda044.cern.ch,1,failed,2020-05-15 12:35:06.924330,2020-05-15 12:35:14.620178,0.0021377355555555555,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
72,4729447092,2020-05-15 12:35:14.620178,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:14.620178,2020-05-15 12:35:22.160294,0.0020944766666666664,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
71,4729447092,2020-05-15 12:35:22.160294,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:22.160294,2020-05-16 17:57:47.017035,29.373571316944446,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
73,4729447092,2020-05-16 17:57:47.017035,activated,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 17:57:47.017035,2020-05-16 18:11:32.252085,0.22923195833333335,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
75,4729447092,2020-05-16 18:11:32.252085,sent,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-16 18:11:32.252085,2020-05-16 18:11:37.341871,0.0014138294444444445,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
74,4729447092,2020-05-16 18:11:37.341871,starting,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-16 18:11:37.341871,2020-05-18 18:23:26.866150,48.1970900775,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
